date,total_users
2019-09-08T00:00:00+00:00,14325
2019-09-09T00:00:00+00:00,14391
2019-09-10T00:00:00+00:00,14458
2019-09-11T00:00:00+00:00,14525
2019-09-12T00:00:00+00:00,14628
2019-09-13T00:00:00+00:00,14735
2019-09-14T00:00:00+00:00,14812
2019-09-15T00:00:00+00:00,14864
2019-09-16T00:00:00+00:00,14938
2019-09-17T00:00:00+00:00,15028
2019-09-18T00:00:00+00:00,15125
2019-09-19T00:00:00+00:00,15188
2019-09-20T00:00:00+00:00,15254
2019-09-21T00:00:00+00:00,15318
2019-09-22T00:00:00+00:00,15380
2019-09-23T00:00:00+00:00,15443
2019-09-24T00:00:00+00:00,15496
2019-09-25T00:00:00+00:00,15570
2019-09-26T00:00:00+00:00,15621
2019-09-27T00:00:00+00:00,15693
2019-09-28T00:00:00+00:00,15751
2019-09-29T00:00:00+00:00,15816
2019-09-30T00:00:00+00:00,15884
2019-10-01T00:00:00+00:00,15959
2019-10-02T00:00:00+00:00,16042
2019-10-03T00:00:00+00:00,16132
2019-10-04T00:00:00+00:00,16255
2019-10-05T00:00:00+00:00,16311
2019-10-06T00:00:00+00:00,16377
2019-10-07T00:00:00+00:00,16473
2019-10-08T00:00:00+00:00,16576
2019-10-09T00:00:00+00:00,16693
2019-10-10T00:00:00+00:00,16823
2019-10-11T00:00:00+00:00,16946
2019-10-12T00:00:00+00:00,17034
2019-10-13T00:00:00+00:00,17137
2019-10-14T00:00:00+00:00,17300
2019-10-15T00:00:00+00:00,17416
2019-10-16T00:00:00+00:00,17550
2019-10-17T00:00:00+00:00,17686
2019-10-18T00:00:00+00:00,17829
2019-10-19T00:00:00+00:00,17937
2019-10-20T00:00:00+00:00,18025
2019-10-21T00:00:00+00:00,18121
2019-10-22T00:00:00+00:00,18217
2019-10-23T00:00:00+00:00,18375
2019-10-24T00:00:00+00:00,18497
2019-10-25T00:00:00+00:00,18598
2019-10-26T00:00:00+00:00,18705
2019-10-27T00:00:00+00:00,18803
2019-10-28T00:00:00+00:00,18878
2019-10-29T00:00:00+00:00,18975
2019-10-30T00:00:00+00:00,19063
2019-10-31T00:00:00+00:00,19145
